anomaly_label,anomaly_score
0,-0.46115011629025443
0,-0.5065042981195377
0,-0.46787812273985324
0,-0.46396424737571684
1,-0.6127238025908174
0,-0.4595156553647346
0,-0.4990028868634327
0,-0.4611458048510647
1,-0.6114813823049627
0,-0.5095002946222716
0,-0.45621490621721605
0,-0.45844449110521424
1,-0.6139844200808996
0,-0.5013474330062822
0,-0.4422370004387328
0,-0.45169352908170873
0,-0.46099402493921415
0,-0.4621861744384628
1,-0.6127394436404844
0,-0.4644319247620681
0,-0.5273203138216709
0,-0.5276408064071013
0,-0.4641178027548002
0,-0.5191091386663883
0,-0.524626459358184
1,-0.6433014716498497
0,-0.4912386856769609
0,-0.4562302874918295
0,-0.4886100044508484
0,-0.4933670112832972
0,-0.4933670112832972
0,-0.47645420106229563
0,-0.5109309526369699
0,-0.4758351515239008
0,-0.5109309526369699
0,-0.45979373128319934
0,-0.4543304708386396
0,-0.47693549038952876
0,-0.4641178027548002
0,-0.4569635282480551
0,-0.45143596167408595
1,-0.6410389475383956
0,-0.4862196721534311
0,-0.5043799631441214
0,-0.5398043451672218
1,-0.6306282435802677
0,-0.4703376527085681
0,-0.4703376527085681
0,-0.44164679445370775
0,-0.44213792520364764
0,-0.5267270996367023
0,-0.4931795139000785
0,-0.4958798509842137
0,-0.4580301168682804
0,-0.5170213733791368
0,-0.5263313963648507
0,-0.4517925333903863
0,-0.4564030067741279
0,-0.4579366184293127
1,-0.6073480187022751
0,-0.4987831621939461
0,-0.4987831621939461
1,-0.6052968733109773
0,-0.493002573272998
0,-0.5088899804355703
0,-0.4451612231803712
0,-0.5048239585720123
0,-0.4487266302140664
0,-0.44872931560416063
0,-0.4441434840721324
0,-0.5280652094275375
0,-0.4506893884559542
0,-0.45347166793827776
0,-0.4580301168682804
0,-0.4778947041889223
0,-0.5140488377785485
0,-0.5201560874119247
0,-0.45756268040588804
0,-0.4963676943016034
0,-0.44330916443646434
0,-0.5143967538718297
0,-0.533322153986294
0,-0.4517925333903863
0,-0.5190603151112443
0,-0.5309012265622034
0,-0.5190603151112443
1,-0.6349200429252481
0,-0.4452920199724917
0,-0.4969571172815725
0,-0.5087051226245021
0,-0.47910040855314906
0,-0.5090494220098688
0,-0.4464128266442874
0,-0.49460127784519076
0,-0.46951895671063903
1,-0.6105688217022021
0,-0.47374489045409696
0,-0.4733580438451676
0,-0.4526260390808004
0,-0.5397027892285791
0,-0.44620391750257304
1,-0.6109045701609072
0,-0.5069565777853144
0,-0.52872018328465
0,-0.52872018328465
0,-0.4568486304743387
0,-0.509851903717784
0,-0.44477130359284667
0,-0.509851903717784
0,-0.4583823725082328
0,-0.44940359005083663
0,-0.4461570230452558
0,-0.4733478297737433
1,-0.6113180396910329
0,-0.527884981142709
0,-0.5048239585720123
0,-0.4772574682071347
0,-0.4704969783174842
0,-0.4892242063921391
1,-0.6096658387333375
0,-0.4508805045590972
0,-0.48866100221813213
0,-0.4450419640656838
0,-0.44189533853322893
0,-0.5319642970864283
0,-0.4577284804802268
0,-0.447164918138005
0,-0.5000625551101447
0,-0.50607818676766
0,-0.50607818676766
0,-0.5147783275464224
0,-0.4504259023698454
0,-0.447164918138005
1,-0.607272929497764
0,-0.45503218442114424
1,-0.610078469871141
0,-0.4534183526181349
1,-0.6012431545787436
0,-0.4540280387870636
1,-0.6300851499344016
0,-0.45416962435889324
0,-0.45476928386346455
0,-0.5157570985888184
1,-0.607366332065933
0,-0.4715918587054061
0,-0.45194589529724316
0,-0.5041759013689349
0,-0.46641238643672767
0,-0.45335587957437656
0,-0.5158294740996748
0,-0.5057049103350925
0,-0.4515847919046042
0,-0.4373872959928593
0,-0.4454399036393204
0,-0.45322816814964456
0,-0.45451367763248507
0,-0.5300032652795019
0,-0.4559767324324447
0,-0.4394462544761267
0,-0.528348629992291
0,-0.509559199812233
0,-0.45646439266582306
1,-0.6032805632949289
1,-0.6263863467168033
0,-0.5035407026412297
0,-0.44691307018410653
0,-0.523227884733167
0,-0.45006406819830336
0,-0.5295430643621173
0,-0.49380048913290137
0,-0.4410645967676011
0,-0.43785714590158253
0,-0.47406593483231296
0,-0.5019150861997117
1,-0.6266839072571039
0,-0.5123680970786957
0,-0.45722825173002885
0,-0.4739630874801976
0,-0.4561851412110401
0,-0.4569190019809153
0,-0.5238837980478542
1,-0.6116612537315926
0,-0.4353807012736841
0,-0.4447672807546642
0,-0.5072248853254356
0,-0.4796652402582422
1,-0.6112475520660824
1,-0.6215916036553383
0,-0.5176851969357728
0,-0.5081950011370541
0,-0.4928727649727596
0,-0.4793719384221472
0,-0.49564505936757547
0,-0.44896525882451643
0,-0.5354227684099736
0,-0.467840325446229
0,-0.43501981816139423
0,-0.467840325446229
0,-0.4373197991056027
0,-0.46069331241680717
0,-0.5088886115995815
0,-0.4527426789571478
0,-0.49205176087306357
0,-0.4552866219149231
0,-0.5064941807247978
1,-0.6220123063327235
0,-0.4367899846406533
0,-0.5348921537765212
0,-0.51736836429576
1,-0.618447667078467
0,-0.5172472205498644
0,-0.4602996363124571
0,-0.4940579412810005
0,-0.5115488982214526
0,-0.4721079394458403
0,-0.43568651271428716
0,-0.4474362187456365
0,-0.5184278643819568
1,-0.6207510517443244
0,-0.47377617626946894
0,-0.5317354480569095
0,-0.4461450507380817
0,-0.47377617626946894
0,-0.4543583978338236
0,-0.5044764230257034
0,-0.5037985482757921
0,-0.4813964157508049
0,-0.5303808369207811
0,-0.4922225686660709
1,-0.6194221365063919
0,-0.5044764230257034
0,-0.46091687047786284
0,-0.45471883103260097
0,-0.44200692668595504
0,-0.4461450507380817
0,-0.44809333703006926
0,-0.44678260698625505
0,-0.4591313364311539
0,-0.4402706614727161
1,-0.6130396639752753
0,-0.4776378976259144
0,-0.4776378976259144
0,-0.4398740048187003
1,-0.6125390732144531
0,-0.46101525550269323
0,-0.5050297972506611
0,-0.4483111455836664
0,-0.5345704573805076
0,-0.4461825477601198
0,-0.49471913912541077
0,-0.4729058024065991
1,-0.611710762655666
0,-0.45801413992062523
0,-0.5173957013354332
0,-0.43566114044134846
0,-0.5194764360708581
0,-0.508500141027079
0,-0.44588076885553196
0,-0.44627079918388896
0,-0.508500141027079
1,-0.6121247778291677
1,-0.6044654815415889
0,-0.4372818445232921
0,-0.4421016488113681
0,-0.503921906484124
0,-0.4479730824041114
0,-0.4792765062422541
0,-0.4475200272391683
0,-0.45808759162658413
0,-0.4584290569624975
0,-0.5141343220259771
0,-0.4898873821749746
0,-0.4584290569624975
0,-0.5300171790201752
0,-0.5097356610587557
0,-0.4802612474474515
0,-0.5300197897594637
0,-0.45811899503978026
0,-0.5345704573805076
1,-0.6024240711006495
0,-0.5306332448371726
0,-0.44808221978988233
0,-0.4367390170751344
0,-0.5306332448371726
0,-0.4581944549430442
0,-0.48064410839753907
0,-0.5289032383655916
0,-0.4466731800211964
0,-0.49315901208368856
0,-0.47245822941831495
0,-0.45725250922343397
1,-0.6199686039846374
0,-0.5150091505998354
0,-0.5324253012213923
0,-0.5313837155969883
0,-0.4940077463068169
0,-0.45144056923279274
0,-0.43361822315002607
0,-0.4474749048968436
0,-0.4969957334032911
0,-0.4926564525422459
0,-0.45524945190975963
0,-0.4426482839292527
0,-0.48051066960498734
0,-0.4482314362772714
0,-0.44722560236582903
0,-0.5316550789304695
0,-0.4367138743197705
0,-0.482908688546268
0,-0.4557622067787487
0,-0.4469231179834544
0,-0.45582014813166294
0,-0.4541916191896648
0,-0.4823772476276489
0,-0.49228836927625524
1,-0.6178347204799943
0,-0.4553900443180591
0,-0.45794297401810935
0,-0.4557561924685297
0,-0.5156547609904906
0,-0.5156547609904906
0,-0.4485795866790757
0,-0.490784200197426
0,-0.4490013044128228
0,-0.501585680059859
0,-0.4972626110789976
0,-0.4560833859347044
0,-0.5091497569879009
0,-0.459574051995692
0,-0.459290420854066
0,-0.4488831921847267
0,-0.5320683109268723
0,-0.5088193464469295
0,-0.4561287218785934
0,-0.5324284228743993
0,-0.48266891976992016
0,-0.4555112455594322
0,-0.4580146378127503
0,-0.4939566504249865
0,-0.4721980990847374
0,-0.502784730284818
0,-0.471524186447674
0,-0.469360480530367
0,-0.5375172536468248
0,-0.5325488227613144
0,-0.5329202579111262
0,-0.5218163241566475
1,-0.6194119319834702
0,-0.5348939083835934
0,-0.4704800420989467
0,-0.4555112455594322
0,-0.5074893583742602
0,-0.4910291929118251
0,-0.5378810535218876
0,-0.44082807663663953
0,-0.4604819490570467
0,-0.44082807663663953
0,-0.45680951736948233
0,-0.5118905850035815
1,-0.6028290815241427
0,-0.45792120700998107
0,-0.5356182021171572
0,-0.44914226972889637
0,-0.44409957697031205
0,-0.5251510387077888
0,-0.4712052675361497
0,-0.45861898778351007
0,-0.4555886453297734
0,-0.471524186447674
0,-0.479556945641274
0,-0.44890384585489074
0,-0.453108861543512
0,-0.46795784977717114
0,-0.440945495301076
0,-0.5118905850035815
0,-0.440945495301076
0,-0.45643649970473954
0,-0.45020169324230935
0,-0.45708231427248946
1,-0.6023608930232828
0,-0.5172478818166958
0,-0.4555886453297734
0,-0.45711869301774116
1,-0.619090049607328
0,-0.5126854794695617
0,-0.5251401064926138
1,-0.6186713234201439
0,-0.45662539351303444
1,-0.6201175526724609
0,-0.4732520020267753
0,-0.4519941641970817
0,-0.4590014124832259
0,-0.44088916542794987
0,-0.441249477206269
0,-0.4977672756508855
1,-0.6195090591947817
0,-0.44862721689425766
0,-0.45855313317502144
0,-0.5077655549023892
0,-0.5169485634693979
0,-0.43933665440987596
0,-0.4455809156259674
0,-0.5079454377257179
0,-0.47470425363097707
0,-0.45946900374378963
0,-0.48987843739226705
0,-0.46054032931561834
0,-0.45225591016731326
0,-0.5063882701917104
0,-0.49817407043366213
0,-0.44270512799948186
0,-0.44013041000124553
1,-0.5995749689658487
0,-0.4603278190734987
0,-0.45701058362083563
0,-0.4577255978914143
1,-0.5999807704490954
0,-0.507187391760241
0,-0.536447190001129
0,-0.4556987738448882
1,-0.6209572467696154
1,-0.6235083556324675
0,-0.4663149178814471
0,-0.5037264379943115
0,-0.4564193046590107
0,-0.49067984455589786
0,-0.5370669777541713
0,-0.46170104702889103
0,-0.4488286350318396
0,-0.5347219947500307
0,-0.4562517679605262
0,-0.450070620764584
1,-0.5992521231318569
0,-0.4545849271323347
0,-0.5098588059334107
0,-0.45116464868608863
0,-0.45814001895945267
0,-0.5391908734381032
0,-0.45240663681784005
1,-0.6147614467146492
0,-0.4705560657137156
0,-0.5042298979431367
0,-0.4943388204898
0,-0.536076895145456
0,-0.5042298979431367
0,-0.4607407160245984
0,-0.49076918913916967
0,-0.4506546113299232
0,-0.44951784232321773
0,-0.4521898996886405
0,-0.5052610108089411
0,-0.5038722218390458
0,-0.5972283193278803
0,-0.5351375574635354
0,-0.4550018031728765
1,-0.623704323646424
0,-0.44995213812739554
0,-0.4539466300913903
1,-0.6250343087875023
0,-0.4605936456472181
0,-0.5325956104209124
0,-0.5134007863600256
0,-0.4534414360557847
0,-0.46201735754790624
0,-0.4634949699945808
0,-0.493794368903286
0,-0.46085113694515956
0,-0.4540628941461352
0,-0.4441280550422263
0,-0.4538531286668673
0,-0.4945323975593677
0,-0.4935296340301199
0,-0.4614497037675004
0,-0.45609388586407557
0,-0.4623254607368813
0,-0.4785816498692061
1,-0.6144073116928047
0,-0.45017364000828947
0,-0.4940425144984825
0,-0.47897276541219724
0,-0.46411226162694563
0,-0.5324026664111879
0,-0.5017664743468602
0,-0.4569824444131092
1,-0.599717895323272
0,-0.4649054162973517
0,-0.462047468117123
0,-0.5362650231765536
1,-0.6221124366725236
0,-0.5327715348527621
0,-0.4541633792888542
0,-0.4517665568708128
0,-0.5353131466751245
0,-0.5160886680274086
0,-0.4448581578873993
0,-0.4553168001842137
1,-0.613991752710446
1,-0.6271895792833618
0,-0.4565913620930139
0,-0.47715700005092876
0,-0.5039929400427607
0,-0.511727658143174
0,-0.4473357587660917
0,-0.5050946745806649
0,-0.453773716114152
0,-0.4666029174009281
0,-0.5020513936942058
0,-0.4576686557104833
0,-0.5167765579630323
0,-0.5041705532876056
0,-0.4541096181686932
0,-0.4637390450059867
0,-0.46392663839309384
0,-0.4570995963390653
0,-0.45816571390353555
0,-0.465274667265467
0,-0.5051740164550338
0,-0.4447479840133787
0,-0.4835860692497322
0,-0.5362650231765536
0,-0.45601652133279513
0,-0.5134699504238811
0,-0.5051740164550338
0,-0.5319425645803687
0,-0.5360380080944718
0,-0.5134699504238811
0,-0.44394069311805023
0,-0.45142740489026156
0,-0.4855599614222023
0,-0.5350894150143227
0,-0.4510587821055552
0,-0.5113655296748053
0,-0.5381293978482783
0,-0.5113655296748053
0,-0.44331938645736
0,-0.4429620288695347
0,-0.45200186455775
0,-0.4557932674352923
0,-0.47153127086251084
1,-0.6191482773060569
0,-0.5269519939236884
1,-0.6191482773060569
0,-0.4819804722577335
0,-0.4830275430707899
0,-0.4547367306310306
0,-0.4602941988206292
0,-0.520865464627282
0,-0.5074356424052836
1,-0.613991752710446
0,-0.5360899854509308
1,-0.6262535761325241
0,-0.5084622003903585
0,-0.4611831437574213
1,-0.6258300048405759
0,-0.5166892296193702
0,-0.45704338792711396
0,-0.45940318329989904
1,-0.6184845751137028
1,-0.619408966659099
0,-0.5213072264719668
0,-0.48471346382659286
0,-0.465138122610043
0,-0.5293086213564452
1,-0.6185713662353436
0,-0.49543730767647753
0,-0.5215493894252016
0,-0.45943252981610827
0,-0.5416301843145909
1,-0.6198281920944771
0,-0.5353357939331934
0,-0.49692005494296954
0,-0.5359363347405613
0,-0.45521858503879353
0,-0.5212027462285296
0,-0.4958027378519626
0,-0.47061083034971335
0,-0.5058558816864824
0,-0.46166490273199834
0,-0.45912178918701835
0,-0.51029795906738
0,-0.5292343546000946
0,-0.49696925991865953
0,-0.5250331674460863
0,-0.4523598115964846
0,-0.46315408189485296
0,-0.48618847943024773
1,-0.5992132165440228
0,-0.4586683765663068
0,-0.485376836019849
0,-0.49579821574662414
0,-0.5131354561143855
0,-0.5068140111612527
1,-0.5996187731877133
0,-0.47968182923930897
0,-0.46550369267626407
0,-0.4976604433379708
0,-0.4658187526749673
0,-0.5057421065934501
0,-0.5080713206451101
0,-0.4669077643282067
0,-0.45925966572776894
0,-0.45925966572776894
0,-0.45882116025385766
0,-0.4698547303604354
0,-0.512438031252511
0,-0.5222079302608428
0,-0.4801127019022921
1,-0.6220158536007833
0,-0.45987780756039603
0,-0.45737280184986767
0,-0.47330590032525116
1,-0.6016506774274163
0,-0.45323006989126796
0,-0.500612620413048
0,-0.5076044554103942
0,-0.5369045844549364
0,-0.5229813676549938
0,-0.5369045844549364
0,-0.505248038935562
0,-0.45726171626661655
0,-0.46618869388175666
0,-0.5086891415229698
0,-0.5191193518704136
0,-0.506805896569624
0,-0.5269395395809225
0,-0.4592808235032953
0,-0.5110106996047894
1,-0.616820021106843
0,-0.48917651612637525
0,-0.4663459674846082
0,-0.4654272978432654
1,-0.6189102145298371
0,-0.4552777817759492
0,-0.46932786411635746
0,-0.4647635750220764
0,-0.5060914610879932
0,-0.5277060243149194
0,-0.46984078244962985
0,-0.5001332708671119
1,-0.6049160556144002
0,-0.4866593809065964
0,-0.46035409735800426
0,-0.47088413850640953
0,-0.5003145203701022
0,-0.4606035260175434
0,-0.4631115060864935
0,-0.5258228104538637
0,-0.5056782011891006
0,-0.5242346347556557
0,-0.45443364794661817
0,-0.45720711243520284
0,-0.4571421761678437
0,-0.5347152649159527
0,-0.52511176261219
0,-0.46735152015824566
0,-0.4853913167410968
0,-0.5382400935897574
0,-0.4682140252222642
0,-0.4752022352599527
0,-0.47659211638208515
0,-0.486626929624997
0,-0.4656986118511287
0,-0.46602308929197356
0,-0.4756123150164855
0,-0.4621719614252435
0,-0.46635373755228043
1,-0.6031359731062319
0,-0.4642396300089937
0,-0.4642396300089937
0,-0.4632489756174687
0,-0.5173505325415312
0,-0.5268900912900345
1,-0.6266874811667921
0,-0.49963428132945026
0,-0.5071709037619674
0,-0.4852386845078721
0,-0.463937092175186
0,-0.4607754349119438
0,-0.46864370221440477
0,-0.4508559941823986
1,-0.6188233758647355
0,-0.5060340849790277
0,-0.5286929822543154
0,-0.5164742329066142
0,-0.5318955739490913
1,-0.6271116328117954
1,-0.6215773854784477
0,-0.5439117451843357
0,-0.463893376979718
0,-0.510185315053765
0,-0.48722523941850165
0,-0.46653724699876586
0,-0.45497407806755813
0,-0.5404591307242178
0,-0.5404591307242178
0,-0.5404591307242178
0,-0.515180609478291
0,-0.4509527140206448
0,-0.4708191845149798
0,-0.5350359176352035
0,-0.5342502323364613
0,-0.5081028716635371
0,-0.47043472695434213
0,-0.522704911617004
0,-0.5013024895720805
0,-0.5281051456397555
0,-0.5278213652211282
0,-0.461066271353738
0,-0.47404020485752846
0,-0.48656506543176603
0,-0.4558089277731275
0,-0.5311272956825434
0,-0.44967082853710927
0,-0.464486135541655
0,-0.4679983786618989
0,-0.466414639076835
0,-0.4682681258034066
1,-0.6039526726404028
0,-0.4686887272394541
0,-0.5270872064508131
0,-0.4558089277731275
0,-0.526730707074978
0,-0.5065874414718992
1,-0.6245610222377909
0,-0.5116126571477235
0,-0.4787520621751286
0,-0.5411909602618056
0,-0.5270872064508131
0,-0.44967082853710927
0,-0.5372810570207973
0,-0.5372810570207973
0,-0.4729045169092353
0,-0.5278749948240963
0,-0.5279177219428726
0,-0.4574547133156133
0,-0.4574547133156133
0,-0.527317004999709
0,-0.4690312862338902
0,-0.5104353954459723
0,-0.4840117907182399
0,-0.5290885868856012
0,-0.46010758353564696
0,-0.44854117889981143
1,-0.6296524832454817
0,-0.4564139753088015
0,-0.4865866735832747
0,-0.4624007192897697
0,-0.5451493597740117
0,-0.47752791211371115
0,-0.4613498530420163
1,-0.6038796653906707
0,-0.5451493597740117
0,-0.47843869121765753
0,-0.4604930068024194
0,-0.4761745785478803
0,-0.46746445262075165
0,-0.4692359768474448
0,-0.4857130208713123
0,-0.4884520267784633
0,-0.4692359768474448
0,-0.5167928450453806
0,-0.5141970228873876
0,-0.4852940168080767
0,-0.4600239917743669
0,-0.4600239917743669
1,-0.6276825046034161
0,-0.46474229322257676
1,-0.6286206434411419
0,-0.4624346618703865
0,-0.45832979032245996
1,-0.6286206434411419
0,-0.47488657953227464
0,-0.46425174054543694
0,-0.5354403264186953
0,-0.5230986678961108
0,-0.5454552441022014
0,-0.4798858079002588
0,-0.5103312231126742
0,-0.5290780602047389
0,-0.4526215044715954
0,-0.5438342074904958
0,-0.5346540472569518
0,-0.48535086496586666
0,-0.5071307501529548
0,-0.45184569367668936
0,-0.46531601679343737
1,-0.6236715824833967
0,-0.45632648543874277
0,-0.5354403264186953
0,-0.5170688940575254
0,-0.4658881788026143
0,-0.46691623634461726
0,-0.5293993344775954
0,-0.4498296457169946
0,-0.47829364689286086
0,-0.5336850919668675
0,-0.4724383588124219
0,-0.5070595951512415
0,-0.4793393898065358
0,-0.4604756649054012
0,-0.5315084371615397
0,-0.5176126668145822
0,-0.5404905670115305
0,-0.4676780552804436
1,-0.6306568607561266
0,-0.5168708847742615
0,-0.46142077233455436
0,-0.5280538701552923
0,-0.5089026175677983
0,-0.5322208231073365
0,-0.5007420063680315
0,-0.5025828281795254
1,-0.6042883803581097
0,-0.5388854699024533
1,-0.6063361083095301
0,-0.46857976020194
0,-0.536614612621417
0,-0.4662529768910038
0,-0.5355961997492961
0,-0.5163581023225813
0,-0.4597600623386044
1,-0.6063361083095301
0,-0.4697047151593034
0,-0.46554241309562683
0,-0.4741753741672284
0,-0.48635504549804337
0,-0.48962512288917726
0,-0.5286207436712717
0,-0.5362292520376096
0,-0.45128677681523144
0,-0.5409075247940337
0,-0.5336645259999762
0,-0.5362292520376096
0,-0.5138216726576065
0,-0.46757061471695227
0,-0.48144029978613573
0,-0.48624744780156864
0,-0.49122297663334336
0,-0.5358425449601024
0,-0.5180775510364902
0,-0.45159221458845455
0,-0.5230947031982601
0,-0.5138216726576065
0,-0.4797970468221324
0,-0.5463855670169253
0,-0.5293503110354477
0,-0.5325453816391977
0,-0.4726952616003584
0,-0.5119367581790233
0,-0.52870867568322
0,-0.5325453816391977
0,-0.47914823766474746
0,-0.5063039924360253
0,-0.5123355587805015
0,-0.48839835481676597
0,-0.5337918202199677
0,-0.48839835481676597
0,-0.47794213917787576
0,-0.503461739516855
0,-0.46809028867742564
0,-0.5256316312161262
0,-0.5034175772634117
0,-0.47794213917787576
0,-0.46484629069961236
0,-0.46484629069961236
0,-0.5128921361995402
0,-0.5456636839787844
1,-0.6224943049253139
0,-0.4847525912732248
0,-0.47299337172155004
0,-0.5402677973449848
0,-0.5116427491761232
0,-0.5034175772634117
0,-0.5199332841918682
0,-0.4691730131721262
0,-0.5523583127849979
0,-0.4774945226232418
0,-0.48508067922006765
0,-0.4685081298630726
0,-0.5213227809881018
1,-0.6224943049253139
0,-0.5116427491761232
0,-0.46148053980817544
0,-0.5151493883779742
0,-0.5252024153698359
0,-0.46627676282239666
0,-0.4551380679311708
0,-0.5263661374736551
0,-0.523809673582741
0,-0.46148053980817544
0,-0.523809673582741
0,-0.5338948074651823
1,-0.6220732762445743
0,-0.5338667265194352
1,-0.621452625560874
0,-0.5138011452506649
0,-0.510556839126464
1,-0.6309026565882185
0,-0.5158535068713375
0,-0.5250280546533886
1,-0.6374570650331252
0,-0.47133098234736165
0,-0.4736698376919871
0,-0.5135489932883597
0,-0.458361446522718
0,-0.4592320858695394
0,-0.5478837298162352
0,-0.5297277551502074
0,-0.5224182663632032
0,-0.5174389285857356
0,-0.4742782478407969
0,-0.47252023315136366
0,-0.5027980926988486
0,-0.4736053828957153
0,-0.4949630104704916
0,-0.45832122956505117
1,-0.6076533335467668
0,-0.47199485319836637
0,-0.49092612914240163
0,-0.46810953479936235
0,-0.4936870214308054
1,-0.6260950092465138
0,-0.46928073114311175
0,-0.516401839134563
0,-0.538914315264193
0,-0.516401839134563
0,-0.5334899598830802
1,-0.6330405712768239
0,-0.5049674697367484
0,-0.5438658096022229
0,-0.4640994847884691
0,-0.5299535078618748
0,-0.5400179385293152
0,-0.4588341802534201
0,-0.4761632293590879
0,-0.4934303627244937
0,-0.5400179385293152
0,-0.469432842211265
0,-0.47207235393595004
0,-0.474929521624082
0,-0.4767748421707539
0,-0.474348106425764
0,-0.46980405037909534
0,-0.5561590682053352
0,-0.526524762464964
0,-0.4745549197900467
0,-0.4928043207297543
0,-0.5561590682053352
0,-0.472583920116362
1,-0.6088879759254437
0,-0.4594093702554119
0,-0.47903458531789683
0,-0.557610296434912
0,-0.48233479999120693
0,-0.530671111855505
1,-0.6273671217962501
0,-0.517968038923858
1,-0.6404832887183307
0,-0.5173549917748463
1,-0.6418746964546771
1,-0.6114015484410379
1,-0.6375303048957369
0,-0.5210283720424915
0,-0.5013469826325053
0,-0.536368942557382
0,-0.4678070370098078
0,-0.5454112343380724
0,-0.536368942557382
0,-0.4837801591602531
0,-0.4762255227547615
0,-0.4839718752100859
1,-0.6375303048957369
0,-0.5436573241434393
0,-0.521381011991009
0,-0.5497066827127562
0,-0.5256287991402071
0,-0.5252732861690685
0,-0.4768415490336917
0,-0.5404471933463105
0,-0.49943331613470926
0,-0.48626438445596415
0,-0.48626438445596415
0,-0.562716824220302
0,-0.48018252956362023
0,-0.5368652416911857
0,-0.5613591673752361
0,-0.48395349196786014
0,-0.49615041967894424
0,-0.49026491732053235
0,-0.483379445895159
0,-0.5345093810594447
0,-0.5350374931368106
0,-0.5247682103099538
0,-0.5243051307652862
0,-0.48018252956362023
0,-0.5307850716087708
1,-0.6394592466711463
1,-0.6184885528172189
0,-0.5258760800483554
0,-0.47996707234900776
0,-0.5018065256705196
0,-0.48329963349916194
0,-0.4837066044762679
0,-0.5660713372952858
0,-0.4782561264035654
0,-0.5377920267856099
0,-0.5614379421640348
0,-0.47716537269000825
0,-0.5015163291577498
0,-0.5279825213304346
0,-0.49837845134880493
0,-0.5614379421640348
0,-0.47293442453904144
1,-0.6195655408031069
1,-0.6207011757682361
1,-0.62264457680178
1,-0.6273838922156968
0,-0.552890886425538
0,-0.47805517605441095
0,-0.5481757251371122
0,-0.47962788587224736
0,-0.4824552078005887
1,-0.628372442185373
0,-0.49709470075760315
0,-0.4872379165460281
0,-0.5406006326854421
0,-0.4886720626388203
0,-0.5049914437390496
0,-0.5454291125981329
0,-0.482552110181138
1,-0.6491923477354063
0,-0.47610077582250765
0,-0.5571883020489165
0,-0.4832132652038643
0,-0.5539297050528035
0,-0.507715094380413
1,-0.6534746392329157
0,-0.4993358560980959
0,-0.48022933837574766
1,-0.6453419727892035
0,-0.4871398405213864
0,-0.4893305664289183
0,-0.5074626507912011
0,-0.5141962506965995
0,-0.5440287449952655
0,-0.4837430787086865
0,-0.5421827614433449
0,-0.5480652213525041
0,-0.5116854265186687
0,-0.50093014567077
0,-0.546629501697726
0,-0.5520520871844975
0,-0.5568114435718523
0,-0.4788201905521348
1,-0.6304385040727751
0,-0.560646251806187
0,-0.5193456592111949
0,-0.552102455344716
0,-0.5142442252211763
0,-0.5005906596622309
0,-0.5418430826085354
0,-0.5284097149947419
0,-0.552102455344716
0,-0.5133877256369035
0,-0.49273773272296817
0,-0.553812870724149
0,-0.5093306358448232
0,-0.555681215024262
0,-0.516076381868931
0,-0.5439161546048659
0,-0.5536404453825994
0,-0.4785403472806143
0,-0.5416043266101023
0,-0.4872797674719367
0,-0.4830812437749605
0,-0.4785403472806143
0,-0.5495036295467127
0,-0.5012257793131679
0,-0.5434413738148176
0,-0.5052130313993196
0,-0.5197504204837797
1,-0.6556232360774996
0,-0.5395292888631339
0,-0.5457848891463464
0,-0.514325245515882
0,-0.541238008471428
0,-0.5461542846832069
0,-0.4772631652742239
0,-0.5690734406162246
0,-0.47661015145691876
0,-0.5121344588479736
0,-0.4904249106174176
0,-0.48364065691326036
0,-0.5136474911171214
0,-0.5553584897763248
0,-0.5362087475590109
0,-0.5118190869118532
0,-0.4890534767262944
0,-0.5371251002911075
1,-0.6504587406663277
0,-0.49337604986924466
0,-0.5495036295467127
0,-0.5755406762222374
0,-0.5665370525777119
0,-0.5574520476861893
0,-0.5554142325630639
0,-0.5128590113227485
0,-0.4980400489919128
0,-0.5518954148398423
0,-0.5300910235502082
0,-0.48167264193842063
0,-0.49318966426803845
0,-0.4977727330945726
0,-0.49074050866749386
0,-0.5073705125823931
0,-0.4897637494871999
0,-0.4883225249147895
0,-0.5604271721773373
0,-0.5008526648191103
1,-0.64782354420413
0,-0.5613102204527801
0,-0.5089257592698295
1,-0.6551798003962992
0,-0.5718552606045201
1,-0.6496578646482661
1,-0.6523658155521845
0,-0.5080520504157335
0,-0.521289115509369
0,-0.5566106965053323
0,-0.5393977952384247
0,-0.4897061838010798
0,-0.5247663134013222
0,-0.49003762441489385
0,-0.5177511969534575
0,-0.538887339662037
0,-0.48411943811483804
0,-0.4972603050704164
0,-0.5406855195646104
0,-0.5409371237424755
0,-0.5453089954017298
0,-0.5718552606045201
0,-0.48695382951433236
0,-0.4918403309628401
0,-0.5380573788911117
0,-0.5151266035071952
0,-0.5562272732816774
0,-0.5478754297961984
1,-0.6578449204086149
1,-0.6492184636906656
1,-0.6596276871940598
0,-0.50133574916235
1,-0.662321504601741
0,-0.5780998561924507
0,-0.5054134909018198
0,-0.5429720336063155
1,-0.655019488924482
0,-0.49212574968528755
0,-0.4923266490962817
0,-0.5222717244548083
0,-0.5022700244090036
0,-0.5819525918336507
0,-0.5642013852697665
0,-0.5780998561924507
0,-0.4905149693354114
0,-0.5085153903806539
0,-0.5020146021757019
1,-0.6416370946803435
0,-0.5022700244090036
1,-0.6437020078762385
1,-0.6458832952164527
0,-0.5478988587676978
0,-0.4968237809344787
0,-0.5843198404847488
0,-0.5812374154625259
0,-0.51768115146153
0,-0.5687782588927994
